page,date,description_raw,amount,balance,balance_ok,description_clean,statement_id,bank
1,2026-08-06,POS PURCHASE CHECKERS HYPER SUP DEER PARK CASH 7416*1174,-3389.84,14370.34,True,checkers hyper sup deer park cash,STMT019,protea
1,2026-08-07,EFT PAYMENT UTILITIES FEE 6286*7299 07 AUG,-135.39,14234.95,True,utilities fee,STMT019,protea
1,2026-08-08,CARD PURCHASE DEBONAIRS PIZZA COLORADO SPR KYLE KJAER 3345*2021,-337.97,13896.98,True,debonairs pizza colorado spr kyle kjaer,STMT019,protea
1,2026-08-09,POS PURCHASE MONTESSORI PRE SCHOOL EXAM FEES CAPE TOWN,-3839.13,10057.85,True,montessori pre school exam fees cape town,STMT019,protea
1,2026-08-10,POS PURCHASE NANDOS MENLYN 5492*2375 10 AUG,-25.9,10031.95,True,nandos menlyn,STMT019,protea
1,2026-08-10,SHOPRITE BOSSIER CITY PRETORIA 7427*8100,-224.97,9806.98,True,shoprite bossier city pretoria,STMT019,protea
1,2026-08-10,CARD PURCHASE ATM FEE,-47.42,9759.56,True,atm fee,STMT019,protea
1,2026-08-11,POS PURCHASE GLENDALE,-640.01,9119.55,True,glendale,STMT019,protea
1,2026-08-11,POS PURCHASE MORGAN GASOLIN MORGAN GASOLINE WHITTIER,-99.55,9020.0,True,morgan gasolin morgan gasoline whittier,STMT019,protea
1,2026-08-13,SHOPRITE MIDDLEBR KNOXVILLE PIN CENTURION 7112*5057 13 AUG,-210.72,8809.28,True,shoprite middlebr knoxville pin centurion,STMT019,protea
1,2026-08-13,POS PURCHASE PIQUA SPAR EXPRESS SOWETO 8957*9657,-155.37,8653.91,True,piqua spar express soweto,STMT019,protea
1,2026-08-13,POS PURCHASE TRIANGLE ASTRON ENERGY TIOGA TXUS,-286.73,8367.18,True,triangle astron energy tioga txus,STMT019,protea
1,2026-08-14,CARD PURCHASE RISE KINGDOMS CAPE TOWN 14 AUG,-21.41,8345.77,True,rise kingdoms cape town,STMT019,protea
1,2026-08-14,SPAR SUP BEREA PIN 1368*5668,-1141.39,7204.38,True,spar sup berea pin,STMT019,protea
1,2026-08-14,CARD PURCHASE FOOD LOVERS MARKET MIDRAND 1889*7212,-314.96,6889.42,True,food lovers market midrand,STMT019,protea
1,2026-08-15,CARD PURCHASE WOOLWORTHS FOOD 15 AUG,-584.45,6304.97,True,woolworths food,STMT019,protea
1,2026-08-15,POS PURCHASE PIZZA HUT 15 AUG,-545.41,5759.56,True,pizza hut,STMT019,protea
1,2026-08-16,ATM FEE,-47.42,5712.14,True,atm fee,STMT019,protea
1,2026-08-18,MUGG BEAN 18 AUG,-50.35,5661.79,True,mugg bean,STMT019,protea
1,2026-08-18,RD STREET MINI MART BETHLEHEM PADATE PRETORIA,-260.73,5401.06,True,rd street mini mart bethlehem padate pretoria,STMT019,protea
1,2026-08-18,POS PURCHASE CAVA PIKE PLZ VIENNA BLOEMFONTEIN 8261*8812,-207.8,5193.26,True,cava pike plz vienna bloemfontein,STMT019,protea
1,2026-08-18,AFFORDABLE COMPUTERS DALTON 18 AUG,-295.67,4897.59,True,affordable computers dalton,STMT019,protea
1,2026-08-20,POS PURCHASE AMAZON PRIME VI GN,-96.36,4801.23,True,amazon prime vi gn,STMT019,protea
2,2026-08-21,POS PURCHASE DATE EAST GARDEN VILLE MENLYN 5736*8739,-478.78,4322.45,True,date east garden ville menlyn,STMT019,protea
2,2026-08-22,POS PURCHASE ZAXBY OCOEE DURBAN 7700*2822,-490.83,3831.62,True,zaxby ocoee durban,STMT019,protea
2,2026-08-22,WOOLWORTHS FOOD COM 22 AUG,-339.04,3492.58,True,woolworths food com,STMT019,protea
2,2026-08-24,POS PURCHASE BOXER SUP BEREA PIN DURBAN,-472.86,3019.72,True,boxer sup berea pin durban,STMT019,protea
2,2026-08-25,SALARY BAOBAB CONSULTING,38900.0,41919.72,True,salary baobab consulting,STMT019,protea
2,2026-08-25,POS PURCHASE PUBLIX SNELLVILLE 2273*5592,-219.1,41700.62,True,publix snellville,STMT019,protea
2,2026-08-26,TRANSFER TO SAVINGS,-1000.0,40700.62,True,transfer savings,STMT019,protea
2,2026-08-26,CARD PURCHASE CELL RATES TAXES,-689.63,40010.99,True,cell rates taxes,STMT019,protea
2,2026-08-27,POS PURCHASE SPAFF ENSORIN SANDTON 5518*9604 27 AUG,-218.12,39792.87,True,spaff ensorin sandton,STMT019,protea
2,2026-08-28,CARD PURCHASE SHELL BRILLION CENTURION 28 AUG,-740.64,39052.23,True,shell brillion centurion,STMT019,protea
2,2026-08-28,POS PURCHASE PUBLIX SUPER PUBLIX SUPER COCONUT 5405*9268,-1693.7,37358.53,True,publix super publix super coconut,STMT019,protea
2,2026-08-30,POS PURCHASE STEERS SAVANNAH RANDBURG 7703*9784 30 AUG,-291.43,37067.1,True,steers savannah randburg,STMT019,protea
2,2026-08-31,MONTHLY ACCOUNT FEE,-65.0,37002.1,True,monthly account fee,STMT019,protea
2,2026-08-31,POS PURCHASE MUGG BEAN,-220.52,36781.58,True,mugg bean,STMT019,protea
2,2026-08-31,POS PURCHASE UTILITIES FEE MIDRAND,-136.92,36644.66,True,utilities fee midrand,STMT019,protea
1,2026-05-01,SHELL,-170.21,36595.84,True,shell,STMT020,karoo
1,2026-05-01,POS PURCHASE TOTALENERGIES 2242*3578,-1117.35,35478.49,True,totalenergies,STMT020,karoo
1,2026-05-02,MAGTAPE DEBIT MONTESSORI PRE SCHOOL STUDENT FEES 7148*5259 02 MAY,-14606.98,20871.51,True,montessori pre school student fees,STMT020,karoo
1,2026-05-03,DEBIT ORDER ESKOM DATA BUNDLE HATFIELD 3702*8781,-1030.47,19841.04,True,eskom data bundle hatfield,STMT020,karoo
1,2026-05-03,INTERNET PMT TO ACI POWER LIG 1762*9625,-1993.49,17847.55,True,aci power lig,STMT020,karoo
1,2026-05-04,EFT PAYMENT JOHANNESBURG WATER PAYMEN,-102.25,17745.3,True,johannesburg water paymen,STMT020,karoo
1,2026-05-04,EFT PAYMENT AMPATH LAB CONSULTATION 1437*4722,-204.69,17540.61,True,ampath lab consultation,STMT020,karoo
1,2026-05-04,POS PURCHASE SPAR SUP 04 MAY,-219.3,17321.31,True,spar sup,STMT020,karoo
1,2026-05-05,POS PURCHASE WAL CHECKERS WAL SAMS BRIDGEVIEW,-1674.87,15646.44,True,wal checkers wal sams bridgeview,STMT020,karoo
1,2026-05-05,CARD PURCHASE SALAD HTTPSSALADAND 05 MAY,-139.89,15506.55,True,salad httpssaladand,STMT020,karoo
1,2026-05-05,POS PURCHASE CKO PATREON 8419*6881,-72.75,15433.8,True,cko patreon,STMT020,karoo
1,2026-05-06,CARD PURCHASE WOOLWORTHS FOOD COM ROSEBANK 7511*7529 06 MAY,-224.97,15208.83,True,woolworths food com rosebank,STMT020,karoo
1,2026-05-07,POS PURCHASE WOOLWORTHS FOOD DURBAN,-547.6,14661.23,True,woolworths food durban,STMT020,karoo
1,2026-05-07,MAGTAPE DEBIT AMPATH LAB SCRIPT JOHANNESBURG 07 MAY,-303.97,14357.26,True,ampath lab script johannesburg,STMT020,karoo
1,2026-05-07,POS PURCHASE CHECKERS HYPER SUP DARIEN 6879*5922 07 MAY,-489.28,13867.98,True,checkers hyper sup darien,STMT020,karoo
1,2026-05-08,SWIFT SHOP 5811*3609,-1072.15,12795.83,True,swift shop,STMT020,karoo
1,2026-05-08,CARD PURCHASE WENDYS JOHANNESBURG,-110.45,12685.38,True,wendys johannesburg,STMT020,karoo
1,2026-05-09,PICK PAY MIDRAND,-191.1,12494.28,True,pick pay midrand,STMT020,karoo
1,2026-05-09,ATM FEE JOHANNESBURG 5309*2971,-47.42,12446.86,True,atm fee johannesburg,STMT020,karoo
1,2026-05-10,CARD PURCHASE ALLPOINT ATM ASTRON ENERGY CRAYCROFT RD CENTURION,-676.79,11770.07,True,allpoint atm astron energy craycroft rd centurion,STMT020,karoo
1,2026-05-10,POS PURCHASE TOTALENERGIES CIRCLEVILLE PRETORIA 1986*7159,-251.16,11518.91,True,totalenergies circleville pretoria,STMT020,karoo
1,2026-05-12,POS PURCHASE WOOLWORTHS FOOD BOSSIER CITY 7681*6647,-146.6,11372.31,True,woolworths food bossier city,STMT020,karoo
1,2026-05-12,POS PURCHASE CAVA PIKE PLZ VIENNA,-268.93,11103.38,True,cava pike plz vienna,STMT020,karoo
1,2026-05-13,POS PURCHASE JIMMY JOHNS GREENWOOD VILCO 9723*8784 13 MAY,-170.69,10932.69,True,jimmy johns greenwood vilco,STMT020,karoo
1,2026-05-14,CARD PURCHASE CHECKERS SUP BEAUMONT JOHANNESBURG 7807*8628,-891.91,10040.78,True,checkers sup beaumont johannesburg,STMT020,karoo
1,2026-05-15,POS PURCHASE FOOD LOVERS MARKET BOSSIER CITY 4887*8914,-129.86,9910.92,True,food lovers market bossier city,STMT020,karoo
1,2026-05-15,ASPCA PET INS PET INSUR,-525.18,9385.74,True,aspca pet ins pet insur,STMT020,karoo
1,2026-05-16,SPUR BENTON HARBOR MIUS SOWETO,-108.31,9277.43,True,spur benton harbor mius soweto,STMT020,karoo
1,2026-05-17,POS PURCHASE ATM FEE 9964*1054,-47.42,9230.01,True,atm fee,STMT020,karoo
1,2026-05-18,BOONE COUNTY WATER DST 18 MAY,-318.82,8911.19,True,boone county water dst,STMT020,karoo
2,2026-05-18,CARD PURCHASE FIS NEIGHBORHOOD NEIGHBORHOOD GAS MINNEAPOLIS 3126*4118 18 MAY,-560.04,8351.15,True,fis neighborhood neighborhood gas minneapolis,STMT020,karoo
2,2026-05-19,CARD PURCHASE CHECKERS HYPER SUP BEACH 8874*5431 19 MAY,-292.76,8058.39,True,checkers hyper sup beach,STMT020,karoo
2,2026-05-20,POS PURCHASE ATM FEE PRETORIA 2175*8148 20 MAY,-96.96,7961.43,True,atm fee pretoria,STMT020,karoo
2,2026-05-21,POS PURCHASE CRB BEST EGG 21 MAY,-1256.19,6705.24,True,crb best egg,STMT020,karoo
2,2026-05-21,CKO PATREON DURBAN,-33.71,6671.53,True,cko patreon durban,STMT020,karoo
2,2026-05-21,CARD PURCHASE CHECKERS HYPER SUP 21 MAY,-913.27,5758.26,True,checkers hyper sup,STMT020,karoo
2,2026-05-21,POS PURCHASE CKO PATREON JOHANNESBURG 9149*1172 21 MAY,-65.27,5692.99,True,cko patreon johannesburg,STMT020,karoo
2,2026-05-24,POS PURCHASE ESKOM RATES TAXES BLOEMFONTEIN,-1759.19,3933.8,True,eskom rates taxes bloemfontein,STMT020,karoo
2,2026-05-25,SALARY BAOBAB CONSULTING,44400.0,48333.8,True,salary baobab consulting,STMT020,karoo
2,2026-05-25,PICK PAY MIDDLEBR KNOXVILLE PIN BLOEMFONTEIN 7718*6373,-240.45,48093.35,True,pick pay middlebr knoxville pin bloemfontein,STMT020,karoo
2,2026-05-27,CARD PURCHASE OCULUS 1169*7943,-215.5,47877.85,True,oculus,STMT020,karoo
2,2026-05-27,MUGG BEAN,-98.95,47778.9,True,mugg bean,STMT020,karoo
2,2026-05-27,POS PURCHASE PICK PAY PROSPER,-145.85,47633.05,True,pick pay prosper,STMT020,karoo
2,2026-05-28,POS PURCHASE WITHDRWL PHILLIPS FOO CAPE TOWN FEE,-176.03,47457.02,True,withdrwl phillips foo cape town fee,STMT020,karoo
2,2026-05-28,MOUNTAIN SPAR EXPRESS ATTALLA 5697*3692,-149.7,47307.32,True,mountain spar express attalla,STMT020,karoo
2,2026-05-31,MONTHLY ACCOUNT FEE,-75.0,47232.32,True,monthly account fee,STMT020,karoo
1,2026-09-01,CARD PURCHASE INTERNATIONAL SERVICE ASSESSMENTDATE INTL TRN FEE SANDTON 4823*7542,-16.74,15698.3,True,international service assessmentdate intl trn fee sandton,STMT021,highveld
1,2026-09-01,CARD PURCHASE FOOD LION RALEIGH,-673.01,15025.29,True,food lion raleigh,STMT021,highveld
1,2026-09-01,CARD PURCHASE OCULUS SOWETO 4790*8708,-264.88,14760.41,True,oculus soweto,STMT021,highveld
1,2026-09-01,DEBIT ORDER DIRECT ALABAMA POWER GDS 01 SEP,-1123.76,13636.65,True,direct alabama power gds,STMT021,highveld
1,2026-09-02,DEBIT ORDER ESKOM DATA BUNDLE 8319*1777,-896.67,12739.98,True,eskom data bundle,STMT021,highveld
1,2026-09-02,POS PURCHASE STEERS WACO DELIA SOTO JOHANNESBURG 1344*2002 02 SEP,-77.52,12662.46,True,steers waco delia soto johannesburg,STMT021,highveld
1,2026-09-02,MAGTAPE DEBIT GPC GPC EBILL 9697*6511 02 SEP,-2011.43,10651.03,True,gpc gpc ebill,STMT021,highveld
1,2026-09-03,MAGTAPE DEBIT CITY TSHWANE RATES PAYMEN CAPE TOWN 03 SEP,-102.25,10548.78,True,city tshwane rates paymen cape town,STMT021,highveld
1,2026-09-04,WOOLWORTHS FOOD 2935*2636,-770.95,9777.83,True,woolworths food,STMT021,highveld
1,2026-09-05,CARD PURCHASE SHELL JEFF HATFIELD 5801*3441,-514.27,9263.56,True,shell jeff hatfield,STMT021,highveld
1,2026-09-06,POS PURCHASE ENGEN GAS 8638*5172,-295.85,8967.71,True,engen gas,STMT021,highveld
1,2026-09-07,EFT PAYMENT VIRGIN ACTIVE SCRIPT,-455.39,8512.32,True,virgin active script,STMT021,highveld
1,2026-09-11,POS PURCHASE WW INT DIGITAL,-190.15,8322.17,True,ww int digital,STMT021,highveld
1,2026-09-13,CARD PURCHASE ATM FEE,-47.42,8274.75,True,atm fee,STMT021,highveld
1,2026-09-13,CARD PURCHASE DUCK DONUTS SUFFOL SUFFOLK 4940*6212,-330.79,7943.96,True,duck donuts suffol suffolk,STMT021,highveld
1,2026-09-13,CARD PURCHASE DAYBREAK MARKET BANNING RANDBURG,-136.81,7807.15,True,daybreak market banning randburg,STMT021,highveld
1,2026-09-14,POS PURCHASE KFC CENTURION,-78.21,7728.94,True,kfc centurion,STMT021,highveld
1,2026-09-14,POS PURCHASE SHELL 6141*9952,-220.39,7508.55,True,shell,STMT021,highveld
1,2026-09-14,FSI ESKOM LOCAL 14 SEP,-275.59,7232.96,True,fsi eskom local,STMT021,highveld
1,2026-09-17,ASTRON ENERGY 7128*2119,-317.37,6915.59,True,astron energy,STMT021,highveld
1,2026-09-17,CARD PURCHASE FOOD LION DURHAM 17 SEP,-107.16,6808.43,True,food lion durham,STMT021,highveld
1,2026-09-20,WOOLWORTHS FOOD,-375.64,6432.79,True,woolworths food,STMT021,highveld
1,2026-09-20,DEBONAIRS PIZZA PORT HUENEME MENLYN 4525*8873 20 SEP,-154.38,6278.41,True,debonairs pizza port hueneme menlyn,STMT021,highveld
1,2026-09-20,STORE BAYONNE,-212.56,6065.85,True,store bayonne,STMT021,highveld
1,2026-09-21,POS PURCHASE NETFLIX DATE 9932*1314 21 SEP,-93.88,5971.97,True,netflix date,STMT021,highveld
1,2026-09-22,POS PURCHASE PUBLIX ANDERSON HATFIELD,-375.64,5596.33,True,publix anderson hatfield,STMT021,highveld
1,2026-09-23,CARD PURCHASE PUBLIX SNELLVILLE 23 SEP,-239.09,5357.24,True,publix snellville,STMT021,highveld
1,2026-09-24,CARD PURCHASE DISCOVERY HEALTH 4625*9244,-378.74,4978.5,True,discovery health,STMT021,highveld
1,2026-09-25,CARD PURCHASE WOOLWORTHS HACKENSACK MIDRAND 6239*2224,-1856.71,3121.79,True,woolworths hackensack midrand,STMT021,highveld
1,2026-09-25,SALARY BLUE CRANE SYSTEMS,36900.0,40021.79,True,salary blue crane systems,STMT021,highveld
1,2026-09-29,POS PURCHASE INGLES GAS EXP SHELBY DURBAN 1594*7207 29 SEP,-832.24,39189.55,True,ingles gas exp shelby durban,STMT021,highveld
1,2026-09-30,MONTHLY ACCOUNT FEE,-69.0,39120.55,True,monthly account fee,STMT021,highveld
2,2026-09-30,POS PURCHASE ENGEN 2115*1008,-427.25,38693.3,True,engen,STMT021,highveld
1,2026-04-02,POS PURCHASE FOREIGN EXCHANGE RATE ADJUSTMENT FEE TAB CENTURION,-33.12,23073.69,True,foreign exchange rate adjustment fee tab centurion,STMT022,protea
1,2026-04-02,POS PURCHASE SHELL,-805.23,22268.46,True,shell,STMT022,protea
1,2026-04-03,INTERNET PMT TO GRID 5762*7818,-264.9,22003.56,True,grid,STMT022,protea
1,2026-04-04,TOTALENERGIES 9425*7975,-560.04,21443.52,True,totalenergies,STMT022,protea
1,2026-04-05,EFT PAYMENT FSI CITY POWER LOCAL MIDRAND 2710*4071 05 APR,-171.92,21271.6,True,fsi city power local midrand,STMT022,protea
1,2026-04-05,EFT PAYMENT VIRGIN ACTIVE CAPE TOWN,-167.8,21103.8,True,virgin active cape town,STMT022,protea
1,2026-04-05,CARD PURCHASE PIQUA FRIENDLY GROCER RANDBURG 05 APR,-310.44,20793.36,True,piqua friendly grocer randburg,STMT022,protea
1,2026-04-05,POS PURCHASE CHECKERS COM 8337*1151 05 APR,-508.4,20284.96,True,checkers com,STMT022,protea
1,2026-04-07,POS PURCHASE PICK PAY SUPER CEN NATCHEZ SANDTON,-486.82,19798.14,True,pick pay super cen natchez sandton,STMT022,protea
1,2026-04-07,INTERNET PMT TO FIRSTENERGY OPCO FE ECHECK 07 APR,-833.05,18965.09,True,firstenergy opco fe echeck,STMT022,protea
1,2026-04-07,POS PURCHASE HARTFIELD PIN,-127.19,18837.9,True,hartfield pin,STMT022,protea
1,2026-04-08,CARD PURCHASE BOXER LINCOLNTON MENLYN 1151*5018 08 APR,-489.81,18348.09,True,boxer lincolnton menlyn,STMT022,protea
1,2026-04-09,CARD PURCHASE ESKOM 09 APR,-625.13,17722.96,True,eskom,STMT022,protea
1,2026-04-10,POS PURCHASE CF UNITED LLC LOS ES 2166*9545,-322.36,17400.6,True,cf united llc los es,STMT022,protea
1,2026-04-11,OVERDRAFT FEE DETAILS PAYU PAGOSONLINE BOGOTA PESO EXCHG RTE SANDTON 3243*7141 11 APR,-370.75,17029.85,True,overdraft fee details payu pagosonline bogota peso exchg rte sandton,STMT022,protea
1,2026-04-12,POS PURCHASE KRISPY KREME 9263*6717,-122.32,16907.53,True,krispy kreme,STMT022,protea
1,2026-04-14,CARD PURCHASE FOOD LION NCHESTERFIELD PIN,-240.45,16667.08,True,food lion nchesterfield pin,STMT022,protea
1,2026-04-15,CARD PURCHASE SIGNATURE RICE LAKE RANDBURG 7110*7227,-304.21,16362.87,True,signature rice lake randburg,STMT022,protea
1,2026-04-15,RACEWAY PANAMA CITY,-354.66,16008.21,True,raceway panama city,STMT022,protea
1,2026-04-16,POS PURCHASE AMAZON PRIME QX,-223.43,15784.78,True,amazon prime qx,STMT022,protea
1,2026-04-18,CARD PURCHASE SHOPRITE BURLESON 4891*1414,-143.17,15641.61,True,shoprite burleson,STMT022,protea
1,2026-04-18,POS PURCHASE UNIVERSITY PRETORIA TUITION JOHANNESBURG 18 APR,-3479.31,12162.3,True,university pretoria tuition johannesburg,STMT022,protea
1,2026-04-18,POS PURCHASE TOTALENERGIES QPS 18 APR,-1084.41,11077.89,True,totalenergies qps,STMT022,protea
1,2026-04-18,POS PURCHASE ARBYS WEST WEST COLUMBIA ROSEBANK 8998*4270 18 APR,-295.84,10782.05,True,arbys west west columbia rosebank,STMT022,protea
1,2026-04-19,POS PURCHASE SCHOOL FEES DEPT EDUC TEXTBOOKS 4891*8727 19 APR,-5261.53,5520.52,True,school fees dept educ textbooks,STMT022,protea
1,2026-04-20,CARD PURCHASE TRADER JOE JOHANNESBURG 2993*3127,-200.22,5320.3,True,trader joe johannesburg,STMT022,protea
1,2026-04-20,CARD PURCHASE DBT CRD LOAF JUG PUEBLO BLOEMFONTEIN 3453*4553,-676.79,4643.51,True,dbt crd loaf jug pueblo bloemfontein,STMT022,protea
1,2026-04-21,POS PURCHASE ENGEN SERVICE STAT 5965*3508,-761.42,3882.09,True,engen service stat,STMT022,protea
1,2026-04-21,TIME PM DATE TOTALENERGIES SANDHU CLAYTON 4622*1096 21 APR,-1248.64,2633.45,True,time pm date totalenergies sandhu clayton,STMT022,protea
1,2026-04-22,POS PURCHASE VIDA CAFFE 22 APR,-40.37,2593.08,True,vida caffe,STMT022,protea
1,2026-04-22,POS PURCHASE CHECKERS HYPER SUPER CEN NATCHEZ 4653*6210,-454.18,2138.9,True,checkers hyper super cen natchez,STMT022,protea
1,2026-04-22,MERCHANT PICK PAY CENTER RD BURTON HATFIELD 6692*3596 22 APR,-86.85,2052.05,True,merchant pick pay center rd burton hatfield,STMT022,protea
2,2026-04-23,POS PURCHASE WINCO FOODS BAKERSFIELD CAUS,-543.97,1508.08,True,winco foods bakersfield caus,STMT022,protea
2,2026-04-23,ENGEN CONROE 4332*7581,-296.56,1211.52,True,engen conroe,STMT022,protea
2,2026-04-24,POS PURCHASE NORTHSIDE MARKET ROSEBANK 5212*1737 24 APR,-351.86,859.66,True,northside market rosebank,STMT022,protea
2,2026-04-24,POS PURCHASE WOOLWORTHS MIDRAND 6869*9977,-1377.91,-518.25,True,woolworths midrand,STMT022,protea
2,2026-04-24,ENGEN JOHANNESBURG 24 APR,-853.47,-1371.72,True,engen johannesburg,STMT022,protea
2,2026-04-24,POS PURCHASE ATM FEE 1355*4486,-47.42,-1419.14,True,atm fee,STMT022,protea
2,2026-04-25,POS PURCHASE MERCHANT TOTALENERGIES EXPRE FLINT JOHANNESBURG,-282.88,-1702.02,True,merchant totalenergies expre flint johannesburg,STMT022,protea
2,2026-04-25,SALARY BLUE CRANE SYSTEMS,23200.0,21497.98,True,salary blue crane systems,STMT022,protea
2,2026-04-27,CARD PURCHASE PROG DIRECT INS INS PREM POL HATFIELD,-933.47,20564.51,True,prog direct ins ins prem pol hatfield,STMT022,protea
2,2026-04-27,BLOEMFONTEIN LIFE INS PREM WEB,-290.0,20274.51,True,bloemfontein life ins prem web,STMT022,protea
2,2026-04-28,FOOD FOOD WHITTIER 3098*2632 28 APR,-403.87,19870.64,True,food food whittier,STMT022,protea
2,2026-04-28,POS PURCHASE MUGG BEAN HATFIELD,-176.42,19694.22,True,mugg bean hatfield,STMT022,protea
2,2026-04-30,MONTHLY ACCOUNT FEE,-65.0,19629.22,True,monthly account fee,STMT022,protea
1,2026-05-01,DEBIT ORDER AMPATH LAB CONSULTATION CAPE TOWN,-362.74,7569.29,True,ampath lab consultation cape town,STMT023,karoo
1,2026-05-01,POS PURCHASE DEBONAIRS PIZZA,-116.58,7452.71,True,debonairs pizza,STMT023,karoo
1,2026-05-03,POS PURCHASE MONTHLY MAINTENANCE FEE,-117.06,7335.65,True,monthly maintenance fee,STMT023,karoo
1,2026-05-04,POS PURCHASE PICK PAY MIDDLEBR KNOXVILLE PIN 04 MAY,-250.98,7084.67,True,pick pay middlebr knoxville pin,STMT023,karoo
1,2026-05-05,INTERNET PMT TO GRID BLOEMFONTEIN 1958*4884,-283.31,6801.36,True,grid bloemfontein,STMT023,karoo
1,2026-05-07,POS PURCHASE GIANT LANDOVER 07 MAY,-298.69,6502.67,True,giant landover,STMT023,karoo
1,2026-05-08,CARD PURCHASE MCDONALDS HOPEWELLVA,-123.3,6379.37,True,mcdonalds hopewellva,STMT023,karoo
1,2026-05-11,POS PURCHASE SPAR EXPRESS HARDEEVILLE PIN,-240.88,6138.49,True,spar express hardeeville pin,STMT023,karoo
1,2026-05-12,CHECKERS 6054*8959,-446.96,5691.53,True,checkers,STMT023,karoo
1,2026-05-12,POS PURCHASE DEBONAIRS PIZZA VILLE ORUS SOWETO,-137.54,5553.99,True,debonairs pizza ville orus soweto,STMT023,karoo
1,2026-05-14,CARD PURCHASE APPLE MUSIC,-125.66,5428.33,True,apple music,STMT023,karoo
1,2026-05-14,POS PURCHASE ACKERMANS DG ESPANOLA,-217.05,5211.28,True,ackermans dg espanola,STMT023,karoo
1,2026-05-15,POS PURCHASE WOOLWORTHS FOOD COM,-453.86,4757.42,True,woolworths food com,STMT023,karoo
1,2026-05-17,PAYPAL INST XFER SPOTIFYUSAI 7739*9435 17 MAY,-158.24,4599.18,True,paypal inst xfer spotifyusai,STMT023,karoo
1,2026-05-17,TOTALENERGIES SERVICE STAT 1506*5942,-629.04,3970.14,True,totalenergies service stat,STMT023,karoo
1,2026-05-18,POS PURCHASE ALLSTATE INS INS PREM 18 MAY,-188.62,3781.52,True,allstate ins ins prem,STMT023,karoo
1,2026-05-19,ROAD TRAC RO,-142.19,3639.33,True,road trac ro,STMT023,karoo
1,2026-05-20,POS PURCHASE MUGG BEAN 5272*2345,-97.89,3541.44,True,mugg bean,STMT023,karoo
1,2026-05-20,POS PURCHASE WOOLWORTHS FOOD JOHANNESBURG 6882*4955,-187.06,3354.38,True,woolworths food johannesburg,STMT023,karoo
1,2026-05-22,POS PURCHASE CHECKERS NITRO MARKETPLACE LANESWV,-230.68,3123.7,True,checkers nitro marketplace laneswv,STMT023,karoo
1,2026-05-24,MONTHLY MAINTENANCE FEE ROSEBANK 8726*2482 24 MAY,-117.06,3006.64,True,monthly maintenance fee rosebank,STMT023,karoo
1,2026-05-25,CARD PURCHASE CHECKERS COM,-289.82,2716.82,True,checkers com,STMT023,karoo
1,2026-05-25,POS PURCHASE WOOLWORTHS COM 25 MAY,-593.11,2123.71,True,woolworths com,STMT023,karoo
1,2026-05-25,CARD PURCHASE CHECKERS MIDDLEBR KNOXVILLE PIN RANDBURG 7573*6327 25 MAY,-173.45,1950.26,True,checkers middlebr knoxville pin randburg,STMT023,karoo
1,2026-05-25,SALARY SUNVELD ENGINEERING,25700.0,27650.26,True,salary sunveld engineering,STMT023,karoo
1,2026-05-26,CARD PURCHASE JETS PIZZA BOWLING GRE CAPE TOWN,-568.83,27081.43,True,jets pizza bowling gre cape town,STMT023,karoo
1,2026-05-26,ENGEN WEBER LAW SOWETO 6759*9821 26 MAY,-260.24,26821.19,True,engen weber law soweto,STMT023,karoo
1,2026-05-26,TRANSFER TO SAVINGS,-1700.0,25121.19,True,transfer savings,STMT023,karoo
1,2026-05-28,CARD PURCHASE DBT CRD LOAF JUG PUEBLO SANDTON 28 MAY,-884.08,24237.11,True,dbt crd loaf jug pueblo sandton,STMT023,karoo
1,2026-05-29,POS PURCHASE WOOLWORTHS FOOD 9969*4178,-1384.46,22852.65,True,woolworths food,STMT023,karoo
1,2026-05-29,CARD PURCHASE FORT WORTH 2896*9296,-704.97,22147.68,True,fort worth,STMT023,karoo
1,2026-05-29,POS PURCHASE KFC HATFIELD 4728*6231,-69.75,22077.93,True,kfc hatfield,STMT023,karoo
1,2026-05-30,POS PURCHASE WYOMING PETRO WYOMING PETRO CI DETROIT 1577*3621,-34.46,22043.47,True,wyoming petro wyoming petro ci detroit,STMT023,karoo
2,2026-05-31,MONTHLY ACCOUNT FEE,-99.0,21944.47,True,monthly account fee,STMT023,karoo
2,2026-05-31,POS PURCHASE ENGEN CH BOLLINGER CARROLLTON 6026*2517 31 MAY,-298.47,21646.0,True,engen ch bollinger carrollton,STMT023,karoo
2,2026-05-31,POS PURCHASE CASEYS SHOQCHISAGO MNUS JOHANNESBURG 4481*3485,-395.54,21250.46,True,caseys shoqchisago mnus johannesburg,STMT023,karoo
1,2026-09-01,POS PURCHASE ATM FEE CENTURION 3650*9617,-47.42,13864.74,True,atm fee centurion,STMT024,highveld
1,2026-09-01,CARD PURCHASE RANDBURG PIN 9368*7694,-136.45,13728.29,True,randburg pin,STMT024,highveld
1,2026-09-03,POS PURCHASE AFFORDABLE COMPUTERS DALTON DURBAN,-1188.74,12539.55,True,affordable computers dalton durban,STMT024,highveld
1,2026-09-03,SPROUTS FARMER SPROUTS FARMERS OAKLAND,-786.86,11752.69,True,sprouts farmer sprouts farmers oakland,STMT024,highveld
1,2026-09-04,POS PURCHASE SEATTLE COFFEE STORE FORT MYERS POLOKWANE 1559*1353,-64.18,11688.51,True,seattle coffee store fort myers polokwane,STMT024,highveld
